Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
102690,31283,101,10/26/2022 16:35,A01,F0139373,459077 CSB7002223 A01,U,212520,,,10/26/2022 16:00,YTD,41.67,+,2023,Revenue,Gifts - Non-Capital
102690,31283,101,10/26/2022 16:35,A01,F0139373,459056 CSB7002223 A01,U,212520,,,10/26/2022 16:00,YTD,10,+,2023,Revenue,Gifts - Non-Capital
102690,31241,101,10/26/2022 16:35,A01,F0139373,459039 CSB7001245 A01,U,212513,,,10/26/2022 16:00,YTD,5,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/26/2022 16:35,A01,F0139373,458911 CSB7001238 A01,U,212501,,,10/26/2022 16:00,YTD,100,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/25/2022 18:35,R03,F0139365,BUDGET ADJUSTMENT,U,212501,,,10/25/2022 18:32,OBD,2000,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/25/2022 16:35,A01,F0139350,458894 CSB7001238 A01,U,212501,,,10/25/2022 15:00,YTD,2000,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 18:35,R03,F0139319,BUDGET ADJUSTMENT,U,212501,,,10/24/2022 18:32,OBD,810,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458851 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,100,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458842 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,100,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458829 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,50,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458830 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,100,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458834 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,150,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458810 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,50,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458814 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,60,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458811 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,100,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/24/2022 16:35,A01,F0139290,458813 CSB7001238 A01,U,212501,,,10/24/2022 15:00,YTD,100,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/20/2022 18:35,R03,F0139219,BUDGET ADJUSTMENT,U,212501,,,10/20/2022 18:32,OBD,400,+,2023,Revenue,Gifts - Non-Capital
102690,31200,101,10/20/2022 16:35,A01,F0139207,458741 CSB7001238 A01,U,212501,,,10/20/2022 15:00,YTD,100,+,2023,Revenue,Gifts - Non-Capital
